call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,reported_timezone,timezone_unreliable_flag
CALL0017840,ACC0009058,2026-03-14 04:40:38,AGT0000505,CMP0000029,OUTBOUND,VND0000006,NO_ANSWER,427,Asia/Kolkata,true
CALL0017841,ACC0020254,2026-07-04 03:37:01,AGT0000805,CMP0000114,OUTBOUND,VND0000008,NO_ANSWER,54,Asia/Dubai,true
CALL0017842,ACC0024880,2026-02-28 23:20:12,AGT0000095,CMP0000065,OUTBOUND,VND0000007,ANSWERED,60,Asia/Kolkata,true
CALL0017843,ACC0003113,2026-08-02 17:24:34,AGT0000788,CMP0000043,OUTBOUND,VND0000013,VOICEMAIL,491,Asia/Kolkata,true
CALL0017844,ACC0029579,2026-04-12 02:01:22,AGT0000969,CMP0000114,OUTBOUND,VND0000009,NO_ANSWER,484,Asia/Kolkata,true
CALL0017845,ACC0020824,2026-02-04 13:30:28,AGT0000746,CMP0000068,INBOUND,VND0000009,FAILED,626,UTC,true
CALL0017846,ACC0017515,2026-02-28 16:53:24,AGT0000352,CMP0000100,OUTBOUND,VND0000004,BUSY,718,UTC,true
CALL0017847,ACC0029849,2026-02-26 15:50:24,AGT0000975,CMP0000001,OUTBOUND,VND0000004,BUSY,688,Asia/Kolkata,true
CALL0017848,ACC0025173,2026-02-26 04:45:44,AGT0000552,CMP0000113,OUTBOUND,VND0000008,FAILED,742,Asia/Dubai,true
CALL0017849,ACC0024138,2026-06-21 12:08:02,AGT0000512,CMP0000043,OUTBOUND,VND0000011,ANSWERED,415,UTC,true
CALL0017850,ACC0026193,2026-05-19 01:40:03,AGT0000790,CMP0000116,OUTBOUND,VND0000011,BUSY,428,UTC,true
CALL0017851,ACC0010278,2026-04-25 00:00:55,AGT0000382,CMP0000063,OUTBOUND,VND0000004,FAILED,524,Asia/Dubai,true
CALL0017852,ACC0017872,2026-01-16 06:53:39,,CMP0000117,OUTBOUND,VND0000005,NO_ANSWER,435,Asia/Dubai,true
CALL0017853,ACC0015430,2026-03-28 02:50:45,AGT0000057,CMP0000053,OUTBOUND,VND0000007,NO_ANSWER,335,UTC,true
CALL0017854,ACC0023592,2026-04-10 04:44:34,AGT0000528,CMP0000027,OUTBOUND,VND0000005,ANSWERED,198,UTC,true
CALL0017855,ACC0017054,2026-05-06 17:19:32,AGT0000269,CMP0000035,OUTBOUND,VND0000014,ANSWERED,331,UTC,true
CALL0017856,ACC0002553,2026-01-16 22:00:18,AGT0000767,CMP0000061,OUTBOUND,VND0000009,BUSY,282,UTC,true
CALL0017857,ACC0001323,2026-05-17 10:09:09,AGT0000489,CMP0000005,OUTBOUND,VND0000007,VOICEMAIL,479,Asia/Dubai,true
CALL0017858,ACC0025347,2026-04-25 18:09:00,AGT0000689,CMP0000073,OUTBOUND,VND0000010,NO_ANSWER,741,Asia/Dubai,true
CALL0017859,ACC0024653,2026-06-19 10:44:52,AGT0000345,CMP0000061,OUTBOUND,VND0000006,VOICEMAIL,558,Asia/Kolkata,true
CALL0017860,ACC0007324,2026-04-24 05:25:03,AGT0000796,CMP0000063,OUTBOUND,VND0000003,FAILED,282,Asia/Dubai,true
CALL0017861,ACC0011943,2026-03-30 10:00:11,AGT0000396,CMP0000050,OUTBOUND,VND0000001,NO_ANSWER,126,Asia/Dubai,true
CALL0017862,ACC0001307,2026-06-30 16:57:13,AGT0000352,CMP0000054,INBOUND,VND0000010,FAILED,10,Asia/Dubai,true
CALL0017863,ACC0027651,2026-02-19 07:34:56,AGT0000572,CMP0000058,OUTBOUND,VND0000015,FAILED,833,UTC,true
CALL0017864,ACC0004919,2026-05-29 22:49:00,AGT0000442,CMP0000029,OUTBOUND,VND0000012,NO_ANSWER,626,Asia/Dubai,true
CALL0017865,ACC0004486,2026-02-14 06:22:11,AGT0000050,CMP0000013,OUTBOUND,VND0000010,BUSY,117,Asia/Dubai,true
CALL0017866,ACC0027358,2026-06-13 02:41:32,AGT0000308,CMP0000066,OUTBOUND,VND0000007,ANSWERED,110,Asia/Kolkata,true
CALL0017867,ACC0012947,2026-04-30 02:38:51,AGT0000368,CMP0000088,INBOUND,VND0000001,VOICEMAIL,871,Asia/Dubai,true
CALL0017868,ACC0005997,2026-05-19 19:20:03,AGT0000614,CMP0000008,OUTBOUND,VND0000004,NO_ANSWER,578,Asia/Kolkata,true
CALL0017869,ACC0011325,2026-02-27 06:44:45,AGT0000112,CMP0000089,OUTBOUND,VND0000010,VOICEMAIL,61,UTC,true
CALL0017870,ACC0013938,2026-07-15 03:26:12,AGT0000563,CMP0000002,OUTBOUND,VND0000004,VOICEMAIL,764,Asia/Dubai,true
CALL0017871,ACC0011731,2026-06-02 13:03:38,AGT0000243,CMP0000119,OUTBOUND,VND0000010,BUSY,331,Asia/Dubai,true
CALL0017872,ACC0013664,2026-03-11 23:38:30,AGT0000800,CMP0000050,INBOUND,VND0000008,BUSY,862,Asia/Kolkata,true
CALL0017873,ACC0012985,2026-03-18 23:45:36,AGT0000813,CMP0000045,OUTBOUND,VND0000001,BUSY,424,Asia/Kolkata,true
CALL0017874,ACC0027347,2026-06-30 11:09:23,AGT0000624,CMP0000059,OUTBOUND,VND0000015,VOICEMAIL,254,UTC,true
CALL0017875,ACC0021361,2026-07-26 04:52:07,AGT0000033,CMP0000071,OUTBOUND,VND0000011,NO_ANSWER,816,Asia/Kolkata,true
CALL0017876,ACC0023296,2026-06-05 11:26:39,AGT0000149,CMP0000027,INBOUND,VND0000011,ANSWERED,586,Asia/Dubai,true
CALL0017877,ACC0020148,2026-05-26 22:44:15,AGT0000088,CMP0000060,OUTBOUND,VND0000005,VOICEMAIL,40,UTC,true
CALL0017878,ACC0025440,2026-01-29 05:14:17,AGT0000378,CMP0000025,OUTBOUND,VND0000003,VOICEMAIL,451,Asia/Kolkata,true
CALL0017879,ACC0019254,2026-03-13 20:09:05,AGT0000226,CMP0000107,OUTBOUND,VND0000002,VOICEMAIL,51,Asia/Kolkata,true
CALL0017880,ACC0007876,2026-02-19 03:28:35,AGT0000003,CMP0000091,OUTBOUND,VND0000010,FAILED,670,Asia/Dubai,true
CALL0017881,ACC0024487,2026-02-13 06:22:32,AGT0000964,CMP0000028,OUTBOUND,VND0000001,ANSWERED,38,Asia/Dubai,true
CALL0017882,ACC0007987,2026-07-23 02:14:12,AGT0000577,CMP0000016,OUTBOUND,VND0000002,ANSWERED,176,UTC,true
CALL0017883,ACC0002285,2026-02-03 21:17:15,AGT0000379,CMP0000058,INBOUND,VND0000002,VOICEMAIL,728,UTC,true
CALL0017884,ACC0029815,2026-06-27 18:21:40,AGT0000909,CMP0000090,OUTBOUND,VND0000013,VOICEMAIL,348,Asia/Kolkata,true
CALL0017885,ACC0014409,2026-07-15 12:15:09,AGT0000479,CMP0000079,OUTBOUND,VND0000010,VOICEMAIL,801,Asia/Dubai,true
CALL0017886,ACC0028225,2026-05-24 16:13:17,AGT0000710,CMP0000006,OUTBOUND,VND0000012,BUSY,29,Asia/Dubai,true
CALL0017887,ACC0003302,2026-02-19 06:01:16,AGT0000942,CMP0000011,OUTBOUND,VND0000004,ANSWERED,165,Asia/Dubai,true
CALL0017888,ACC0001546,2026-01-09 15:25:34,AGT0000339,CMP0000097,OUTBOUND,VND0000001,BUSY,87,Asia/Dubai,true
CALL0017889,ACC0001969,2026-08-06 16:56:23,AGT0000138,CMP0000068,OUTBOUND,VND0000004,BUSY,516,Asia/Dubai,true
CALL0017890,ACC0017862,2026-05-11 10:28:48,AGT0000023,CMP0000032,OUTBOUND,VND0000001,ANSWERED,216,Asia/Kolkata,true
CALL0017891,ACC0013218,2026-05-29 02:41:49,AGT0000870,CMP0000065,OUTBOUND,VND0000001,VOICEMAIL,357,Asia/Kolkata,true
CALL0017892,ACC0015090,2026-06-04 00:53:57,AGT0000954,CMP0000038,OUTBOUND,VND0000004,FAILED,54,Asia/Dubai,true
CALL0017893,ACC0012748,2026-07-20 04:25:58,AGT0000084,CMP0000045,OUTBOUND,VND0000009,VOICEMAIL,639,UTC,true
CALL0017894,ACC0009937,2026-07-23 17:44:37,AGT0000661,CMP0000091,INBOUND,VND0000008,VOICEMAIL,659,Asia/Kolkata,true
CALL0017895,ACC0009134,2026-05-24 18:26:01,AGT0000686,CMP0000100,OUTBOUND,VND0000012,NO_ANSWER,8,Asia/Dubai,true
CALL0017896,ACC0006293,2026-07-03 23:44:49,AGT0000730,CMP0000105,OUTBOUND,VND0000006,NO_ANSWER,493,UTC,true
CALL0017897,ACC0002848,2026-06-01 20:28:11,AGT0000054,CMP0000031,OUTBOUND,VND0000014,NO_ANSWER,117,UTC,true
CALL0017898,ACC0010341,2026-04-03 21:46:20,AGT0000585,CMP0000018,INBOUND,VND0000011,ANSWERED,571,Asia/Dubai,true
CALL0017899,ACC0015557,2026-07-10 10:45:14,AGT0000978,CMP0000026,OUTBOUND,VND0000003,BUSY,366,UTC,true
CALL0017900,ACC0015920,2026-01-31 18:02:16,AGT0000851,CMP0000012,OUTBOUND,VND0000013,VOICEMAIL,814,Asia/Dubai,true
CALL0017901,ACC0016428,2026-04-14 06:23:45,AGT0000872,CMP0000081,OUTBOUND,VND0000013,VOICEMAIL,602,Asia/Dubai,true
CALL0017902,ACC0007320,2026-02-12 22:25:56,AGT0000608,CMP0000074,INBOUND,VND0000014,BUSY,494,Asia/Dubai,true
CALL0017903,ACC0010915,2026-07-15 07:12:54,AGT0000199,CMP0000042,OUTBOUND,VND0000014,FAILED,719,UTC,true
CALL0017904,ACC0017462,2026-04-01 01:49:46,AGT0000808,CMP0000109,OUTBOUND,VND0000010,ANSWERED,364,Asia/Kolkata,true
CALL0017905,ACC0009570,2026-01-31 13:43:25,AGT0000012,CMP0000021,OUTBOUND,VND0000011,VOICEMAIL,766,Asia/Kolkata,true
CALL0017906,ACC0015564,2026-03-08 05:47:09,AGT0000431,CMP0000082,OUTBOUND,VND0000015,ANSWERED,893,UTC,true
CALL0017907,ACC0007491,2026-06-27 02:11:38,AGT0000565,CMP0000042,OUTBOUND,VND0000008,NO_ANSWER,181,Asia/Kolkata,true
CALL0017908,ACC0028289,2026-01-17 14:47:32,AGT0000360,CMP0000059,OUTBOUND,VND0000004,ANSWERED,837,Asia/Kolkata,true
CALL0017909,ACC0004726,2026-03-28 10:11:23,AGT0000907,CMP0000011,OUTBOUND,VND0000007,ANSWERED,511,Asia/Kolkata,true
CALL0017910,ACC0029449,2026-04-16 02:39:33,AGT0000959,CMP0000055,OUTBOUND,VND0000007,NO_ANSWER,832,UTC,true
CALL0017911,ACC0027569,2026-04-21 08:43:49,AGT0000130,CMP0000044,OUTBOUND,VND0000009,NO_ANSWER,203,Asia/Dubai,true
CALL0017912,ACC0002088,2026-08-02 11:43:44,AGT0000205,CMP0000114,INBOUND,VND0000013,NO_ANSWER,449,Asia/Dubai,true
CALL0017913,ACC0014802,2026-03-07 08:32:55,AGT0000663,CMP0000004,OUTBOUND,VND0000011,FAILED,272,UTC,true
CALL0017914,ACC0005450,2026-03-24 02:41:22,AGT0000990,CMP0000116,OUTBOUND,VND0000002,BUSY,69,Asia/Dubai,true
CALL0017915,ACC0021293,2026-07-28 06:58:58,AGT0000421,CMP0000047,INBOUND,VND0000014,NO_ANSWER,49,Asia/Dubai,true
CALL0017916,ACC0014995,2026-06-04 16:28:39,AGT0000796,CMP0000038,OUTBOUND,VND0000006,NO_ANSWER,39,UTC,true
CALL0017917,ACC0005190,2026-01-16 13:17:16,AGT0000190,CMP0000077,OUTBOUND,VND0000006,NO_ANSWER,236,Asia/Kolkata,true
CALL0017918,ACC0023748,2026-03-14 20:20:43,AGT0000678,CMP0000057,OUTBOUND,VND0000004,NO_ANSWER,161,UTC,true
CALL0017919,ACC0001983,2026-04-05 04:25:49,AGT0000534,CMP0000052,OUTBOUND,VND0000005,NO_ANSWER,608,Asia/Dubai,true
CALL0017920,ACC0005930,2026-06-26 06:20:44,AGT0000177,CMP0000110,OUTBOUND,VND0000015,ANSWERED,379,Asia/Dubai,true
CALL0017921,ACC0000448,2026-07-31 05:27:25,AGT0000506,CMP0000026,OUTBOUND,VND0000012,NO_ANSWER,675,Asia/Kolkata,true
CALL0017922,ACC0018005,2026-07-31 01:10:15,AGT0000122,CMP0000005,OUTBOUND,VND0000014,BUSY,98,Asia/Kolkata,true
CALL0017923,ACC0015466,2026-01-14 10:17:05,AGT0000798,CMP0000065,OUTBOUND,VND0000015,VOICEMAIL,102,Asia/Dubai,true
CALL0017924,ACC0016156,2026-03-31 09:00:16,AGT0000538,CMP0000063,OUTBOUND,VND0000008,FAILED,773,UTC,true
CALL0017925,ACC0022808,2026-06-17 12:28:13,AGT0000061,CMP0000078,OUTBOUND,VND0000007,NO_ANSWER,387,Asia/Kolkata,true
CALL0017926,ACC0021341,2026-08-06 14:05:56,AGT0000112,CMP0000078,OUTBOUND,VND0000014,ANSWERED,504,Asia/Dubai,true
CALL0017927,ACC0002176,2026-07-10 10:59:38,AGT0000407,CMP0000070,OUTBOUND,VND0000011,BUSY,426,Asia/Kolkata,true
CALL0017928,ACC0016776,2026-06-07 18:04:46,AGT0000290,CMP0000037,OUTBOUND,VND0000008,FAILED,125,Asia/Kolkata,true
CALL0017929,ACC0005290,2026-02-21 19:56:25,AGT0000103,CMP0000053,OUTBOUND,VND0000015,VOICEMAIL,577,UTC,true
CALL0017930,ACC0019201,2026-04-08 02:23:01,AGT0000555,CMP0000048,OUTBOUND,VND0000007,VOICEMAIL,429,UTC,true
CALL0017931,ACC0000079,2026-07-18 21:17:26,AGT0000804,CMP0000033,OUTBOUND,VND0000012,NO_ANSWER,709,Asia/Kolkata,true
CALL0017932,ACC0003442,2026-02-26 04:34:07,AGT0000445,CMP0000112,OUTBOUND,VND0000001,BUSY,267,UTC,true
CALL0017933,ACC0013088,2026-07-21 01:43:13,AGT0000663,CMP0000051,OUTBOUND,VND0000005,NO_ANSWER,134,Asia/Kolkata,true
CALL0017934,ACC0000981,2026-04-05 19:58:48,AGT0000307,CMP0000027,INBOUND,VND0000015,ANSWERED,890,UTC,true
CALL0017935,ACC0001549,2026-03-07 01:20:07,AGT0000826,CMP0000092,OUTBOUND,VND0000003,FAILED,423,Asia/Dubai,true
CALL0017936,ACC0018479,2026-04-03 11:42:14,AGT0000902,CMP0000086,OUTBOUND,VND0000015,NO_ANSWER,540,Asia/Dubai,true
CALL0017937,ACC0006363,2026-07-31 02:57:27,AGT0000247,CMP0000103,OUTBOUND,VND0000004,ANSWERED,549,UTC,true
CALL0017938,ACC0025169,2026-02-26 08:26:35,AGT0000465,CMP0000024,INBOUND,VND0000008,ANSWERED,760,Asia/Kolkata,true
CALL0017939,ACC0001807,2026-01-22 12:21:37,AGT0000044,CMP0000050,OUTBOUND,VND0000003,ANSWERED,504,Asia/Kolkata,true
CALL0017940,ACC0016245,2026-07-24 14:57:58,,CMP0000035,OUTBOUND,VND0000005,VOICEMAIL,319,Asia/Dubai,true
CALL0017941,ACC0011402,2026-04-21 15:00:04,AGT0000651,CMP0000047,OUTBOUND,VND0000006,BUSY,812,Asia/Kolkata,true
CALL0017942,ACC0029963,2026-02-05 00:28:51,AGT0000226,CMP0000066,OUTBOUND,VND0000003,VOICEMAIL,712,Asia/Kolkata,true
CALL0017943,ACC0001552,2026-05-28 14:09:49,AGT0000279,CMP0000013,OUTBOUND,VND0000014,BUSY,365,Asia/Kolkata,true
CALL0017944,ACC0025190,2026-03-20 18:54:43,AGT0000726,CMP0000051,INBOUND,VND0000013,FAILED,49,UTC,true
CALL0017945,ACC0027657,2026-05-12 23:25:55,AGT0000736,CMP0000021,OUTBOUND,VND0000007,BUSY,872,Asia/Dubai,true
CALL0017946,ACC0015282,2026-05-27 15:18:03,AGT0000728,CMP0000099,OUTBOUND,VND0000002,ANSWERED,193,UTC,true
CALL0017947,ACC0009525,2026-03-30 17:42:15,AGT0000858,CMP0000045,OUTBOUND,VND0000014,BUSY,251,Asia/Kolkata,true
CALL0017948,ACC0015713,2026-07-02 03:56:34,AGT0000055,CMP0000045,OUTBOUND,VND0000010,FAILED,52,Asia/Dubai,true
CALL0017949,ACC0021935,2026-07-31 07:49:33,,CMP0000111,INBOUND,VND0000015,FAILED,509,UTC,true
CALL0017950,ACC0007335,2026-07-03 06:43:14,AGT0000999,CMP0000037,OUTBOUND,VND0000012,ANSWERED,156,UTC,true
CALL0017951,ACC0016913,2026-06-07 15:00:40,AGT0000791,CMP0000015,OUTBOUND,VND0000010,ANSWERED,272,Asia/Kolkata,true
CALL0017952,ACC0020808,2026-01-03 22:06:34,AGT0000710,CMP0000093,OUTBOUND,VND0000002,FAILED,138,Asia/Dubai,true
CALL0017953,ACC0003231,2026-01-30 02:58:26,AGT0000772,CMP0000030,OUTBOUND,VND0000007,NO_ANSWER,465,Asia/Kolkata,true
CALL0017954,ACC0007393,2026-06-04 00:35:38,AGT0000283,CMP0000088,OUTBOUND,VND0000010,ANSWERED,498,Asia/Kolkata,true
CALL0017955,ACC0002927,2026-04-17 10:29:44,AGT0000200,CMP0000067,OUTBOUND,VND0000012,VOICEMAIL,16,Asia/Dubai,true
CALL0017956,ACC0015168,2026-04-12 21:45:45,AGT0000272,CMP0000002,OUTBOUND,VND0000015,BUSY,627,Asia/Dubai,true
CALL0017957,ACC0027193,2026-06-11 18:00:06,AGT0000146,CMP0000036,OUTBOUND,VND0000006,ANSWERED,861,Asia/Kolkata,true
CALL0017958,ACC0020153,2026-07-02 04:26:44,AGT0000767,CMP0000019,OUTBOUND,VND0000004,ANSWERED,2,UTC,true
CALL0017959,ACC0001046,2026-05-17 03:03:03,AGT0000097,CMP0000109,OUTBOUND,VND0000001,VOICEMAIL,304,Asia/Dubai,true
CALL0017960,ACC0024730,2026-05-23 13:47:26,AGT0000877,CMP0000019,OUTBOUND,VND0000007,VOICEMAIL,822,Asia/Dubai,true
CALL0017961,ACC0019969,2026-03-17 00:48:13,AGT0000611,CMP0000041,OUTBOUND,VND0000005,NO_ANSWER,275,Asia/Kolkata,true
CALL0017962,ACC0019494,2026-02-19 13:07:31,AGT0000354,CMP0000024,OUTBOUND,VND0000013,VOICEMAIL,408,UTC,true
CALL0017963,ACC0015062,2026-05-13 02:25:04,AGT0000996,CMP0000019,OUTBOUND,VND0000005,FAILED,142,Asia/Dubai,true
CALL0017964,ACC0020075,2026-06-05 05:17:04,AGT0000217,CMP0000097,INBOUND,VND0000007,FAILED,856,Asia/Kolkata,true
CALL0017965,ACC0011069,2026-02-09 09:43:27,AGT0000480,CMP0000016,OUTBOUND,VND0000013,VOICEMAIL,62,Asia/Dubai,true
CALL0017966,ACC0024262,2026-07-14 15:15:21,AGT0000479,CMP0000097,OUTBOUND,VND0000006,NO_ANSWER,415,UTC,true
CALL0017967,ACC0028079,2026-01-16 12:32:41,AGT0000759,CMP0000083,OUTBOUND,VND0000007,VOICEMAIL,849,Asia/Dubai,true
CALL0017968,ACC0022164,2026-04-03 23:56:10,AGT0000240,CMP0000029,OUTBOUND,VND0000014,BUSY,723,Asia/Dubai,true
CALL0017969,ACC0023427,2026-03-25 16:28:35,AGT0000702,CMP0000009,OUTBOUND,VND0000003,FAILED,229,Asia/Kolkata,true
CALL0017970,ACC0012344,2026-04-24 14:18:33,AGT0000810,CMP0000014,OUTBOUND,VND0000011,FAILED,114,UTC,true
CALL0017971,ACC0014856,2026-07-09 06:20:49,AGT0000697,CMP0000073,OUTBOUND,VND0000009,VOICEMAIL,75,Asia/Dubai,true
CALL0017972,ACC0012023,2026-06-29 10:35:24,AGT0000109,CMP0000023,OUTBOUND,VND0000014,FAILED,638,Asia/Kolkata,true
CALL0017973,ACC0004455,2026-05-19 12:01:58,AGT0000261,CMP0000030,OUTBOUND,VND0000010,VOICEMAIL,616,Asia/Dubai,true
CALL0017974,ACC0001966,2026-07-27 20:53:01,AGT0000488,CMP0000106,OUTBOUND,VND0000003,VOICEMAIL,601,UTC,true
CALL0017975,ACC0006980,2026-06-10 08:17:38,AGT0000963,CMP0000047,OUTBOUND,VND0000014,BUSY,468,Asia/Dubai,true
CALL0017976,ACC0027401,2026-05-17 13:40:28,AGT0000785,CMP0000014,OUTBOUND,VND0000007,BUSY,770,Asia/Dubai,true
CALL0017977,ACC0004066,2026-07-01 21:23:16,,CMP0000090,OUTBOUND,VND0000008,BUSY,365,UTC,true
CALL0017978,ACC0012712,2026-04-26 15:51:51,AGT0000900,CMP0000032,OUTBOUND,VND0000014,FAILED,808,Asia/Dubai,true
CALL0017979,ACC0017976,2026-04-21 17:33:54,AGT0000047,CMP0000049,OUTBOUND,VND0000010,NO_ANSWER,698,Asia/Dubai,true
CALL0017980,ACC0029388,2026-04-29 18:38:19,AGT0000235,CMP0000004,OUTBOUND,VND0000004,ANSWERED,10,Asia/Dubai,true
CALL0017981,ACC0027936,2026-07-21 12:56:27,AGT0000441,CMP0000110,OUTBOUND,VND0000001,NO_ANSWER,155,Asia/Kolkata,true
CALL0017982,ACC0000193,2026-02-19 01:41:11,AGT0000836,CMP0000051,OUTBOUND,VND0000013,FAILED,479,UTC,true
CALL0017983,ACC0020950,2026-03-20 15:24:20,AGT0000927,CMP0000004,OUTBOUND,VND0000001,ANSWERED,377,Asia/Kolkata,true
CALL0017984,ACC0006861,2026-06-06 12:03:05,AGT0000094,CMP0000082,OUTBOUND,VND0000013,ANSWERED,839,Asia/Kolkata,true
CALL0017985,ACC0021912,2026-03-30 01:19:17,AGT0000438,CMP0000050,OUTBOUND,VND0000015,VOICEMAIL,726,UTC,true
CALL0017986,ACC0022987,2026-03-06 04:52:08,AGT0000846,CMP0000067,INBOUND,VND0000003,NO_ANSWER,586,Asia/Dubai,true
CALL0017987,ACC0029216,2026-05-10 11:32:05,AGT0000930,CMP0000072,OUTBOUND,VND0000001,VOICEMAIL,777,Asia/Kolkata,true
CALL0017988,ACC0013403,2026-08-01 14:10:20,AGT0000935,CMP0000030,OUTBOUND,VND0000008,VOICEMAIL,795,Asia/Kolkata,true
CALL0017989,ACC0010304,2026-03-01 19:13:26,AGT0000149,CMP0000002,OUTBOUND,VND0000005,NO_ANSWER,259,UTC,true
CALL0017990,ACC0024133,2026-08-08 06:14:25,AGT0000830,CMP0000071,OUTBOUND,VND0000003,ANSWERED,715,UTC,true
CALL0017991,ACC0017996,2026-03-30 10:09:07,AGT0000248,CMP0000097,OUTBOUND,VND0000012,ANSWERED,717,Asia/Dubai,true
CALL0017992,ACC0026321,2026-07-05 22:07:28,AGT0000856,CMP0000020,OUTBOUND,VND0000012,NO_ANSWER,80,UTC,true
CALL0017993,ACC0016142,2026-01-27 21:41:36,AGT0000175,CMP0000098,OUTBOUND,VND0000003,VOICEMAIL,60,UTC,true
CALL0017994,ACC0006040,2026-01-20 20:26:11,AGT0000358,CMP0000117,OUTBOUND,VND0000012,VOICEMAIL,161,Asia/Kolkata,true
CALL0017995,ACC0013630,2026-04-18 09:32:57,AGT0000001,CMP0000048,OUTBOUND,VND0000008,FAILED,401,Asia/Dubai,true
CALL0017996,ACC0007164,2026-02-18 00:40:10,AGT0000304,CMP0000040,OUTBOUND,VND0000015,BUSY,184,Asia/Kolkata,true
CALL0017997,ACC0002202,2026-05-17 16:03:28,AGT0000384,CMP0000117,OUTBOUND,VND0000006,ANSWERED,351,Asia/Kolkata,true
CALL0017998,ACC0012860,2026-03-23 08:12:26,AGT0000169,CMP0000088,OUTBOUND,VND0000003,ANSWERED,651,Asia/Dubai,true
CALL0017999,ACC0014921,2026-02-06 23:48:55,AGT0000491,CMP0000054,OUTBOUND,VND0000015,FAILED,361,Asia/Kolkata,true
CALL0018000,ACC0003051,2026-06-26 03:04:37,AGT0000094,CMP0000094,OUTBOUND,VND0000013,BUSY,503,UTC,true
CALL0018001,ACC0003304,2026-06-13 08:56:20,AGT0000211,CMP0000065,OUTBOUND,VND0000013,FAILED,412,Asia/Kolkata,true
CALL0018002,ACC0023088,2026-07-31 07:43:26,AGT0000233,CMP0000071,OUTBOUND,VND0000002,NO_ANSWER,650,UTC,true
CALL0018003,ACC0001449,2026-03-14 09:30:42,AGT0000859,CMP0000022,OUTBOUND,VND0000005,VOICEMAIL,706,Asia/Dubai,true
CALL0018004,ACC0017862,2026-03-04 13:24:03,AGT0000951,CMP0000022,OUTBOUND,VND0000004,VOICEMAIL,401,UTC,true
CALL0018005,ACC0027540,2026-03-18 08:12:05,AGT0000590,CMP0000084,OUTBOUND,VND0000010,BUSY,848,Asia/Dubai,true
CALL0018006,ACC0021566,2026-07-16 11:45:49,AGT0000338,CMP0000090,OUTBOUND,VND0000011,NO_ANSWER,821,UTC,true
CALL0018007,ACC0018262,2026-04-15 04:58:48,AGT0000948,CMP0000056,OUTBOUND,VND0000001,BUSY,413,UTC,true
CALL0018008,ACC0002314,2026-06-09 02:48:28,AGT0000114,CMP0000068,OUTBOUND,VND0000004,BUSY,368,Asia/Kolkata,true
CALL0018009,ACC0022740,2026-06-24 00:03:08,AGT0000712,CMP0000006,OUTBOUND,VND0000012,NO_ANSWER,105,Asia/Kolkata,true
CALL0018010,ACC0009858,2026-02-15 03:08:13,AGT0000413,CMP0000009,OUTBOUND,VND0000003,ANSWERED,343,Asia/Dubai,true
CALL0018011,ACC0015822,2026-07-13 04:56:53,AGT0000464,CMP0000040,OUTBOUND,VND0000005,VOICEMAIL,136,Asia/Dubai,true
CALL0018012,ACC0028525,2026-01-14 20:31:49,AGT0000072,CMP0000104,OUTBOUND,VND0000015,FAILED,564,UTC,true
CALL0018013,ACC0009328,2026-07-08 10:20:38,AGT0000650,CMP0000113,OUTBOUND,VND0000009,ANSWERED,633,Asia/Kolkata,true
CALL0018014,ACC0014010,2026-01-10 20:34:04,AGT0000373,CMP0000117,OUTBOUND,VND0000012,FAILED,714,Asia/Kolkata,true
CALL0018015,ACC0023583,2026-05-07 08:57:21,AGT0000328,CMP0000076,OUTBOUND,VND0000009,FAILED,506,UTC,true
CALL0018016,ACC0023251,2026-02-27 06:26:11,AGT0000590,CMP0000074,OUTBOUND,VND0000001,BUSY,567,Asia/Dubai,true
CALL0018017,ACC0016985,2026-01-01 18:57:49,AGT0000604,CMP0000020,OUTBOUND,VND0000013,NO_ANSWER,303,UTC,true
CALL0018018,ACC0022806,2026-02-27 01:52:15,AGT0000227,CMP0000080,OUTBOUND,VND0000003,VOICEMAIL,616,Asia/Kolkata,true
CALL0018019,ACC0020280,2026-05-26 08:09:12,AGT0000554,CMP0000071,OUTBOUND,VND0000009,FAILED,777,Asia/Dubai,true
CALL0018020,ACC0019941,2026-02-24 23:53:28,AGT0000092,CMP0000046,OUTBOUND,VND0000001,VOICEMAIL,726,Asia/Dubai,true
CALL0018021,ACC0000104,2026-02-22 17:27:08,AGT0000591,CMP0000043,OUTBOUND,VND0000014,ANSWERED,356,Asia/Kolkata,true
CALL0018022,ACC0015839,2026-01-27 14:14:55,AGT0000222,CMP0000111,INBOUND,VND0000012,VOICEMAIL,116,Asia/Dubai,true
CALL0018023,ACC0027160,2026-04-06 06:10:14,AGT0000611,CMP0000063,OUTBOUND,VND0000013,VOICEMAIL,731,UTC,true
CALL0018024,ACC0024582,2026-05-14 17:57:19,AGT0000177,CMP0000081,OUTBOUND,VND0000007,FAILED,23,UTC,true
CALL0018025,ACC0024893,2026-05-11 06:45:57,AGT0000353,CMP0000092,OUTBOUND,VND0000006,BUSY,592,Asia/Kolkata,true
CALL0018026,ACC0017635,2026-06-21 01:29:38,AGT0000372,CMP0000050,OUTBOUND,VND0000009,ANSWERED,384,Asia/Kolkata,true
CALL0018027,ACC0025831,2026-03-11 02:45:47,AGT0000771,CMP0000110,OUTBOUND,VND0000010,NO_ANSWER,250,Asia/Kolkata,true
